Puzzle,Solution
1403304003002000,1423324143122134
3102001340000030,3142241343211234
4012004300000204,4312214334211234
0021020300040410,4321124321343412
3002010000404301,3412213412434321
4003300100041400,4123324123141432
2410010200340000,2413314212344321
0000200412033010,4321213412433412
0004002004323200,2314412314323241
4000013000121200,4321213434121243
0100200010404230,3124241313424231
0403320400000032,1423321423414132
0132030000203001,4132231414233241
2031000430004200,2431132431424213
2043300002004010,2143342112344312
0034001210203000,2134431214233241
4300010000340420,4312214312343421
3004410020000430,3214412323411432
3042001002304000,3142241312344321
0042423031000000,1342423131242413
0200430004102040,1234432134122143
3400023043010000,3412123443212143
0410102432000000,2413132432414132
1020230102004000,1423234132144132
0302400120030100,1342423124133124
4020010410030400,4321213412433412
4302000300001204,4312214334211234
0420200030004201,1423231431424231
0003304200200401,4213314213242431
1420300100004100,1423324123144132
0103004132040000,4123234132141432
0000001203044201,2143341213244231
4030020120100003,4132324123141423
0400300001200341,1432321441232341
0010002301000231,2314142331424231
2000132040010100,2413132442313142
2401102400100000,2431132442133142
0030034200144000,2431134232144123
3002204040010200,3412214343211234
0200400101033010,1234432121433412
0401014200240000,2431314213244213
0020010040031302,3421213442131342
3000140003202100,3214143243212143
2410000040023040,2413132441323241
1300003001404200,1324243131424213
2003002002013040,2413132442313142
0130300002034001,2134341212434321
4000034130100020,4132234132141423
0010140230400003,2314143232414123
3040040023004020,3241143223144123
4302200030000204,4312214334211234
1003320000040302,1423324121344312
2300000204203010,2341413214233214
3102000343010000,3142241343211234
0020100340302010,3421124341322314
3004043142000000,3124243142131342
3002000004202310,3142423114232314
0040203110000203,3142243113244213
0013004010240200,2413314213244231
0402100403400003,3412123423414123
1020200400420001,1423231431424231
3012000410000021,3412213412434321
1200000203004103,1234341223414123
0420120020300002,3421124321344312
1430320000000041,1432321441232341
0000040202301304,2143341242311324
0300123004030040,4321123424133142
0002001032400103,1432231432414123
1040430001000021,1243431221343421
0100200100200213,3142243113244213
0002230004200041,4132231414233241
0000104320300401,4312124321343421
3104000003410002,3124421323411432
2104040103000040,2134342143121243
0001002330104002,2341142332144132
3400100043100003,3421123443122143
0002401013000430,3142421313242431
0014000002030421,2314413212433421
0040030010023204,2143432114323214
0040040101020310,1243342141322314
0003031014300001,4123231414323241
0000304100041430,4123324123141432
4031000013400003,4231312413422413
0024400014000041,3124421314322341
0041000002140403,2341413232141423
0320100300120004,4321124334122134
4300020001020013,4321123431422413
0100403024000024,3142423124131324
1040200300040031,1342241331244231
4020001004322000,4123321414322341
0031030002100104,2431134242133124
0241042001002000,3241142341322314
1300023020400010,1324423121433412
0203002100044010,1243342121344312
0204003001000341,3214143241232341
1034040000210040,1234341243212143
0042040030044010,1342243131244213
0203002431002000,4213132431422431
0300410200401400,2314413232411423
4300203000401020,4312213432411423
4000213400120000,4321213434121243
0000302003401032,4213312423411432
0420230141000000,1423234141323214
4031030000022100,4231132434122143
1004000304013002,1324421324313142
3021200002300002,3421214312344312
0030020140200304,1432324141232314
0000102401024030,2413132431424231
0400104000203210,2431134241233214
0013102000404001,2413132431424231
1003020140302000,1423324141322314
0003401000013104,1243431224313124
3040200113004000,3142243113244213
0010100430012040,4312123434212143
3100203010020200,3124243113424213
0020043043020200,3124243143121243
3001040320000102,3241142323144132
3400000040120204,3421214343121234
0403034002013000,2413134242313124
0013030400022400,4213132431422431
0021010300300204,4321214314323214
2000010304101004,2341412334121234
0000431002303400,2143431212343421
4001030231000400,4231134231242413
3240042000002030,3241142343122134
4020014330000200,4321214334121234
2043040010000320,2143341212344321
0010123003004100,3412123423414123
2034300100120000,2134342143121243
0240300220040001,1243341221344321
4120030400001002,4123231432411432
0000043240032010,3241143241232314
0340003201204000,2341143231244213
0210402300301000,3214412324311342
1200002104020004,1243432134122134
2010002003024030,2413312413424231
0034340240000100,1234341243212143
0420100420000012,3421123421434312
0230000240230001,1234341241232341
3410004020340000,3412124321344321
0003020013400430,4123321413422431
2040000040033120,2341143242133124
0000143040202100,3214143243212143
0020001403400402,4123321423411432
2410004040001200,2413314243211234
0023000141000210,1423234141323214
0410200000434001,3412213412434321
0032000404202001,4132321414232341
0200314014200000,4231314214232314
0000321000004123,1432321423414123
0030040202404001,2134341212434321
0200400004012104,1243431234212134
1000040040022310,1243342141322314
0341100000044002,2341142332144132
0430000210004203,2431314213244213
0030310040001320,2431314242131324
0000004210244030,2413314213244231
1040002100004310,1243342121344312
4030034000033200,4132234114233214
4030024104200000,4132324114232314
0043000004102130,1243432134122134
3204002000010430,3214412323411432
2130340002000010,2134342112434312
0002203042000104,1342243142133124
0403310000200034,2413314243211234
1200000103044002,1243342123144132
0432300041000010,1432324141232314
0000041203010140,1234341243212143
1024400121000000,1324423121433412
1000003130200403,1342423131242413
1000021001034020,1432321421434321
2000002402034010,2431312412434312
0400003400122003,3421123443122143
3040140040030010,3241143241232314
1030402021400000,1234432121433412
0301000410033002,4321213412433412
4102000014003010,4132234114233214
2400000210004203,2431314213244213
0000314224030000,4231314224131324
4300000030402410,4321123431422413
2000001202300024,2143341242311324
1000032001420003,1234432131422413
0124020000300042,3124421324311342
2000430002010023,2134431232411423
3104200000004310,3124243112434312
0130302043000040,2134342143121243
0420300403004030,1423321423414132
0040103201200003,2341143231244213
0134040100000210,2134342113424213
4300100000212030,4312124334212134
0100402010043010,2143432112343412
0324240001000010,1324243131424213
4031014014000000,4231314214232314
0002201000401403,4132231432411423
1040020030200034,1342421334212134
0430001423000100,1432321423414123
0004102303004002,3214142323414132
1200000001043402,1243432121343412
3000010304020304,3241412314322314
0040430020040410,1243432121343412
0430132030000200,2431132431424213
3001010343001000,3421214343121234
0213004200010030,4213134234212134
0401104021000002,3421124321344312
0020000303100134,3421124343122134
0400301420000130,1423321423414132
3010013003010400,3214413223411423
0012020020404001,3412123421434321
1002020040030041,1432321441232341
4030030400420010,4231132431422413
4001030024030004,4231134224133124
4003204100020010,4123234114323214
1002020003044020,1432324123144123
1430230000003010,1432234141233214
0000310400402031,4213312413422431
1340020000210004,1342421334212134
0304420024100000,1324423124133142
0023024003000104,1423324143122134
3040100020304010,3241142321344312
0002234000041020,4132234132141423
0001034002033020,2431134242133124
0000020103122004,1423324143122134
4201014010000003,4231314213242413
0000002420430410,4231132421433412
2010304000040201,2413314213244231
3004201040010040,3124241342311342
0400100421000012,3421123421434312
4000320020100304,4132324124131324
0003104204000130,4213134234212134
1042000030104100,1342243132144123
0000402014303001,2314412314323241
4002204300201000,4312214334211234
0040102001303004,2341142341323214
0124001000400401,3124421313422431
0210100300410002,3214142323414132
0320241042000000,1324241342313142
0420003040100103,3421123443122143
2000001202403400,2134431212433421
2040032000100402,2143432132141432
0034001202000320,2134341212434321
0400003420014100,3412123423414123
2003402130040000,2143432132141432
0010034221000400,4213134221343421
4301100020340000,4321124321343412
0000200102100432,4123234132141432
4301003004002100,4321123434122143
0000410004230210,2341413214233214
0300041300244000,1342241331244231
0430030002014003,1432231432414123
0001120401003010,4321123421433412
0000001201032301,1234341241232341
1000240300310002,1324241342313142
2300012010000041,2314412314323241
0134001200003020,2134431212433421
0004341021030000,1234341221434321
0231000001420400,4231132431422413
4301003000001240,4321213434121243
4031000204002300,4231314214232314
1402000020400301,1432321421434321
0301100030104002,2341142332144132
0312010300300400,4312214312343421
2004031004000201,2134431214233241
0100401000011302,3124421324311342
0430001003012100,1432321443212143
1000230140200200,1432234141233214
3000142001004002,3241142321344312
3200000001304012,3241142321344312
0032004023004020,1432324123144123
0320400004022040,1324423134122143
0340020330240000,1342421331242431
0041143002030000,2341143242133124
0013030030210100,4213134234212134
0004002030011402,2314412332411432
0020004110022300,4123324114322314
1020043030420000,1324243131424213
0200031001300021,1243431221343421
4010314020300000,4213314224311324
0140001200044300,2143341212344321
0040402104002030,1243432134122134
0000021400034021,1432321421434321
0000412020100430,3241412323141432
0013104030010030,4213134234212134
0030301404200001,4132321414232341
0040000303240230,3142241313244231
1032301000002003,1432321443212143
0204003001404001,3214143221434321
3210010300000302,3214412324311342
